2018-04-01 20:20:02,299 [main] INFO  org.apache.axis2.deployment.ClusterBuilder  - Clustering has been disabled
2018-04-01 20:20:02,348 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,363 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: soapmonitor-1.7.7 - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/soapmonitor-1.7.7.mar
2018-04-01 20:20:02,364 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,366 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: script-1.7.7 - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/scripting-1.7.7.mar
2018-04-01 20:20:02,366 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,370 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: mtompolicy-1.7.7 - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/mtompolicy-1.7.7.mar
2018-04-01 20:20:02,370 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,378 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: metadataExchange-1.7.7 - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/mex-1.7.7.mar
2018-04-01 20:20:02,378 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,381 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: ping-1.7.7 - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/ping-1.7.7.mar
2018-04-01 20:20:02,382 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,384 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: ROADModule - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/roadmodule.mar
2018-04-01 20:20:02,384 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,388 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: jaxws-1.7.7 - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/axis2-jaxws-mar-1.7.7.mar
2018-04-01 20:20:02,388 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,396 [main] INFO  org.apache.axis2.deployment.ModuleDeployer  - Deploying module: addressing-1.7.7 - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/modules/addressing-1.7.7.mar
2018-04-01 20:20:02,414 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,435 [main] INFO  org.apache.axis2.deployment.DeploymentEngine  - No services directory was found under /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/conf/axis2.xml.
2018-04-01 20:20:02,435 [main] INFO  org.apache.axis2.deployment.DeploymentEngine  - No modules directory was found under /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/conf/axis2.xml.
2018-04-01 20:20:02,458 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 20:20:02,512 [main] INFO  org.apache.axis2.deployment.DeploymentEngine  - Deploying Web service: version-1.7.7.aar - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/services/version-1.7.7.aar
2018-04-01 20:21:22,513 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.ROADDeployer  - [ROAD4WS] Deploying composite from the file : /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 20:21:22,516 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.ROADDeployer  - Loading SMC from /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 20:21:22,517 [Timer-2] INFO  au.edu.swin.ict.road.demarshalling.CompositeDemarshaller  - Starting instantiation of /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 20:21:23,215 [Timer-2] INFO  au.edu.swin.ict.road.demarshalling.CompositeDemarshaller  - Starting instantiation of /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 20:21:23,231 [Timer-2] INFO  au.edu.swin.ict.serendip.util.BenchUtil  - Bench mark OFF
2018-04-01 20:21:23,236 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from roadside_global.drl
2018-04-01 20:21:23,298 [Timer-2] WARN  org.kie.scanner.embedder.MavenSettings  - Environment variable M2_HOME is not set
2018-04-01 20:21:23,332 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:24,489 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Discovered kie.conf url=jar:file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/lib/drools-beliefs-6.3.0.Final.jar!/META-INF/kie.conf 
2018-04-01 20:21:24,527 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Adding Assembler org.drools.beliefs.bayes.assembler.BayesAssemblerService 
2018-04-01 20:21:24,528 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Adding Weaver org.kie.internal.weaver.KieWeaversImpl 
2018-04-01 20:21:24,528 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Adding Runtime org.drools.beliefs.bayes.runtime.BayesRuntime 
2018-04-01 20:21:25,433 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=roadside_global.drl:road-rep:1.0.0]
2018-04-01 20:21:25,520 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - Creating the synchronization engine
2018-04-01 20:21:25,523 [Timer-2] INFO  au.edu.swin.ict.serendip.core.ModelProviderFactory  - Instantiating the MPF
2018-04-01 20:21:25,523 [Timer-2] ERROR au.edu.swin.ict.serendip.core.ModelProviderFactory  - serendip.properties file is missing. It should be in the same directory as the executable. e.g., if you are using TOMCAT+AXIS2 the file should be in TOMCAT_HOME/bin.
2018-04-01 20:21:25,534 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from MM_SYN.drl
2018-04-01 20:21:25,535 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:25,640 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=MM_SYN.drl:road-rep:1.0.0]
2018-04-01 20:21:25,643 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from MM_Routing.drl
2018-04-01 20:21:25,643 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:25,846 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=MM_Routing.drl:road-rep:1.0.0]
2018-04-01 20:21:25,852 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'MM' to composite roadside
2018-04-01 20:21:25,854 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from SC_SYN.drl
2018-04-01 20:21:25,854 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:26,008 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=SC_SYN.drl:road-rep:1.0.0]
2018-04-01 20:21:26,014 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from SC_Routing.drl
2018-04-01 20:21:26,014 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:26,166 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=SC_Routing.drl:road-rep:1.0.0]
2018-04-01 20:21:26,172 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'SC' to composite roadside
2018-04-01 20:21:26,172 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from GC1_SYN.drl
2018-04-01 20:21:26,173 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:26,350 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=GC1_SYN.drl:road-rep:1.0.0]
2018-04-01 20:21:26,354 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from GC1_Routing.drl
2018-04-01 20:21:26,354 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:26,426 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=GC1_Routing.drl:road-rep:1.0.0]
2018-04-01 20:21:26,429 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'GC1' to composite roadside
2018-04-01 20:21:26,429 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from FD_SYN.drl
2018-04-01 20:21:26,429 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 20:21:26,491 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=FD_SYN.drl:road-rep:1.0.0]
2018-04-01 20:21:26,493 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from FD_Routing.drl
