2018-04-01 21:37:26,830 [main] INFO  org.apache.axis2.deployment.ClusterBuilder  - Clustering has been disabled
2018-04-01 21:37:27,023 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 21:37:27,049 [main] INFO  org.apache.axis2.deployment.DeploymentEngine  - No services directory was found under /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/conf/axis2.xml.
2018-04-01 21:37:27,049 [main] INFO  org.apache.axis2.deployment.DeploymentEngine  - No modules directory was found under /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/conf/axis2.xml.
2018-04-01 21:37:27,077 [main] WARN  org.apache.axis2.deployment.util.Utils  - Exception extracting jars into temporary directory : java.io.IOException: No such file or directory : switching to alternate class loading mechanism
2018-04-01 21:37:27,139 [main] INFO  org.apache.axis2.deployment.DeploymentEngine  - Deploying Web service: version-1.7.7.aar - file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/services/version-1.7.7.aar
2018-04-01 21:38:17,140 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.ROADDeployer  - [ROAD4WS] Deploying composite from the file : /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 21:38:17,143 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.ROADDeployer  - Loading SMC from /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 21:38:17,143 [Timer-2] INFO  au.edu.swin.ict.road.demarshalling.CompositeDemarshaller  - Starting instantiation of /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 21:38:17,910 [Timer-2] INFO  au.edu.swin.ict.road.demarshalling.CompositeDemarshaller  - Starting instantiation of /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 21:38:17,944 [Timer-2] INFO  au.edu.swin.ict.serendip.util.BenchUtil  - Bench mark OFF
2018-04-01 21:38:17,954 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from roadside_global.drl
2018-04-01 21:38:18,045 [Timer-2] WARN  org.kie.scanner.embedder.MavenSettings  - Environment variable M2_HOME is not set
2018-04-01 21:38:18,083 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:19,276 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Discovered kie.conf url=jar:file:/home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/lib/drools-beliefs-6.3.0.Final.jar!/META-INF/kie.conf 
2018-04-01 21:38:19,330 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Adding Assembler org.drools.beliefs.bayes.assembler.BayesAssemblerService 
2018-04-01 21:38:19,331 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Adding Weaver org.kie.internal.weaver.KieWeaversImpl 
2018-04-01 21:38:19,331 [Timer-2] INFO  org.kie.internal.utils.ServiceDiscovery  - Adding Runtime org.drools.beliefs.bayes.runtime.BayesRuntime 
2018-04-01 21:38:20,216 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=roadside_global.drl:road-rep:1.0.0]
2018-04-01 21:38:20,303 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - Creating the synchronization engine
2018-04-01 21:38:20,306 [Timer-2] INFO  au.edu.swin.ict.serendip.core.ModelProviderFactory  - Instantiating the MPF
2018-04-01 21:38:20,306 [Timer-2] ERROR au.edu.swin.ict.serendip.core.ModelProviderFactory  - serendip.properties file is missing. It should be in the same directory as the executable. e.g., if you are using TOMCAT+AXIS2 the file should be in TOMCAT_HOME/bin.
2018-04-01 21:38:20,317 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from MM_SYN.drl
2018-04-01 21:38:20,317 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:20,420 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=MM_SYN.drl:road-rep:1.0.0]
2018-04-01 21:38:20,422 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from MM_Routing.drl
2018-04-01 21:38:20,423 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:20,614 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=MM_Routing.drl:road-rep:1.0.0]
2018-04-01 21:38:20,620 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'MM' to composite roadside
2018-04-01 21:38:20,622 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from SC_SYN.drl
2018-04-01 21:38:20,622 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:20,707 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=SC_SYN.drl:road-rep:1.0.0]
2018-04-01 21:38:20,711 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from SC_Routing.drl
2018-04-01 21:38:20,712 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:20,793 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=SC_Routing.drl:road-rep:1.0.0]
2018-04-01 21:38:20,796 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'SC' to composite roadside
2018-04-01 21:38:20,796 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from GC1_SYN.drl
2018-04-01 21:38:20,796 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:20,950 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=GC1_SYN.drl:road-rep:1.0.0]
2018-04-01 21:38:20,955 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from GC1_Routing.drl
2018-04-01 21:38:20,955 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,091 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=GC1_Routing.drl:road-rep:1.0.0]
2018-04-01 21:38:21,096 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'GC1' to composite roadside
2018-04-01 21:38:21,096 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from FD_SYN.drl
2018-04-01 21:38:21,096 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,215 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=FD_SYN.drl:road-rep:1.0.0]
2018-04-01 21:38:21,219 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from FD_Routing.drl
2018-04-01 21:38:21,220 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,284 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=FD_Routing.drl:road-rep:1.0.0]
2018-04-01 21:38:21,287 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'FD' to composite roadside
2018-04-01 21:38:21,287 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from TC2_SYN.drl
2018-04-01 21:38:21,287 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,348 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=TC2_SYN.drl:road-rep:1.0.0]
2018-04-01 21:38:21,351 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from TC2_Routing.drl
2018-04-01 21:38:21,351 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,413 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=TC2_Routing.drl:road-rep:1.0.0]
2018-04-01 21:38:21,416 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'TC2' to composite roadside
2018-04-01 21:38:21,416 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from PS_SYN.drl
2018-04-01 21:38:21,416 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,474 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=PS_SYN.drl:road-rep:1.0.0]
2018-04-01 21:38:21,476 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from PS_Routing.drl
2018-04-01 21:38:21,476 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,537 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=PS_Routing.drl:road-rep:1.0.0]
2018-04-01 21:38:21,539 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding role with id 'PS' to composite roadside
2018-04-01 21:38:21,542 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from SC-MM.drl
2018-04-01 21:38:21,542 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,633 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=SC-MM.drl:road-rep:1.0.0]
2018-04-01 21:38:21,637 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding contract SC-MM to composite roadside
2018-04-01 21:38:21,637 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from MM-FD.drl
2018-04-01 21:38:21,638 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,705 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=MM-FD.drl:road-rep:1.0.0]
2018-04-01 21:38:21,708 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding contract MM-FD to composite roadside
2018-04-01 21:38:21,708 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from SC-TC2.drl
2018-04-01 21:38:21,708 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,798 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=SC-TC2.drl:road-rep:1.0.0]
2018-04-01 21:38:21,801 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding contract SC-TC2 to composite roadside
2018-04-01 21:38:21,801 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from GC1-TC2.drl
2018-04-01 21:38:21,802 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,869 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=GC1-TC2.drl:road-rep:1.0.0]
2018-04-01 21:38:21,872 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding contract GC1-TC2 to composite roadside
2018-04-01 21:38:21,872 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from SC-GC1.drl
2018-04-01 21:38:21,872 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:21,939 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=SC-GC1.drl:road-rep:1.0.0]
2018-04-01 21:38:21,945 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding contract SC-GC1 to composite roadside
2018-04-01 21:38:21,945 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from GC1-PS.drl
2018-04-01 21:38:21,945 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:22,051 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=GC1-PS.drl:road-rep:1.0.0]
2018-04-01 21:38:22,053 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding contract GC1-PS to composite roadside
2018-04-01 21:38:22,053 [Timer-2] INFO  au.edu.swin.ict.road.common.DroolsRules  - Reading KB from PS-SC.drl
2018-04-01 21:38:22,054 [Timer-2] INFO  org.kie.scanner.embedder.MavenEmbedderUtils  - Not in OSGi: using plexus based maven parser
2018-04-01 21:38:22,113 [Timer-2] INFO  org.drools.compiler.kie.builder.impl.KieRepositoryImpl  - KieModule was added: MemoryKieModule[releaseId=PS-SC.drl:road-rep:1.0.0]
2018-04-01 21:38:22,116 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Adding contract PS-SC to composite roadside
2018-04-01 21:38:22,119 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Deploying the regulation policy for the VSN : HappyTours as [ruAdmissionV1, ruCreateVsnInstance, ruDrop]
2018-04-01 21:38:22,119 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Deploying the process HappyToursP1 of the VSN : HappyTours
2018-04-01 21:38:22,120 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Deploying regulation policy of the process HappyToursP1 of the VSN : HappyTours as [CaseHandling, Reimbursement, TowingByTomTow, RepairingByMacRepair, PartsSupplyByJack]
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Deploying regulation policy of the process HappyToursP1 of the VSN : HappyTours as [ruTerminateV1, ruActivateV1]
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - MM subscribed to the engine
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - SC subscribed to the engine
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - TC2 subscribed to the engine
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - PS subscribed to the engine
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - GC1 subscribed to the engine
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.serendip.core.SerendipEngine  - FD subscribed to the engine
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.road.composite.Composite  - Deployment complete
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.road.demarshalling.CompositeDemarshaller  - Serendip adminview disabled. SERENDIP_SHOW_ADMIN_VIEWProperty not found.If you need to monitor processes set SERENDIP_SHOW_ADMIN_VIEW=TRUEin serendip.properties file
2018-04-01 21:38:22,121 [Timer-2] INFO  au.edu.swin.ict.road.demarshalling.CompositeDemarshaller  - Finished instantiation of /home/indika/speevol/apache-tomcat-9.0.6_sdsn/webapps/axis2/WEB-INF/road_composites/smc_source.xml
2018-04-01 21:38:22,127 [Thread-12] INFO  au.edu.swin.ict.road.composite.Composite  - Composite is now running...
2018-04-01 21:38:22,140 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->setOrganizerBinding
2018-04-01 21:38:22,141 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeVSN
2018-04-01 21:38:22,141 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->getName
2018-04-01 21:38:22,141 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateRole
2018-04-01 21:38:22,141 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addVSN
2018-04-01 21:38:22,141 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateTerm
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->deployProcessConfigDesignAsXML
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->setServiceBinding
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->setTermOperation
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->replaceBehaviorUnitOfProcess
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->enactOrganizationalManagementPolicy
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addTask
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeTaskFromBehaviorUnit
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addTaskToBehaviorUnit
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeTask
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateTaskOfBehaviorUnit
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateVSN
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeProcessFromVSN
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeBehaviorUnit
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addProcessToVSN
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeContract
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->deployVSNAsXML
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->setTaskInMessage
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeRole
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->getNextManagementMessageBlocking
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addTerm
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addBehaviorUnit
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateContract
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addBehaviorUnitsToProcess
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeTerm
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateServiceBinding
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->setTaskMessage
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->removeBehaviorUnitFromProcess
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->addContract
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateTask
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->deployProcessAsXML
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->setTaskOutMessage
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->setTaskQoS
2018-04-01 21:38:22,142 [Timer-2] INFO  au.swin.ict.research.cs3.road.road4ws.core.deployer.OrganizerDeployer  - http://www.w3.org/ns/wsdl/in-out->updateProcessOfVSN
